ANO;MÊS;PRODUTOR;PRODUTO;PRODUÇÃO
2017;SET;CAPIXABA;SOLVENTE;389,763
2017;OUT;CAPIXABA;SOLVENTE;540,351
2017;NOV;CAPIXABA;SOLVENTE;0
2017;DEZ;CAPIXABA;SOLVENTE;0
2017;JAN;COPAPE;SOLVENTE;0
2017;FEV;COPAPE;SOLVENTE;0
2017;MAR;COPAPE;SOLVENTE;0
2017;ABR;COPAPE;SOLVENTE;0
2017;MAI;COPAPE;SOLVENTE;0
2017;JUN;COPAPE;SOLVENTE;0
2017;JUL;COPAPE;SOLVENTE;0
2017;AGO;COPAPE;SOLVENTE;0
2017;SET;COPAPE;SOLVENTE;0
2017;OUT;COPAPE;SOLVENTE;0
2017;NOV;COPAPE;SOLVENTE;0
2017;DEZ;COPAPE;SOLVENTE;0
2017;JAN;DECAL;SOLVENTE;0
2017;FEV;DECAL;SOLVENTE;0
2017;MAR;DECAL;SOLVENTE;0
2017;ABR;DECAL;SOLVENTE;0
2017;MAI;DECAL;SOLVENTE;0
2017;JUN;DECAL;SOLVENTE;0
2017;JUL;DECAL;SOLVENTE;0
2017;AGO;DECAL;SOLVENTE;0
2017;SET;DECAL;SOLVENTE;0
2017;OUT;DECAL;SOLVENTE;0
2017;NOV;DECAL;SOLVENTE;0
2017;DEZ;DECAL;SOLVENTE;0
2017;JAN;CPB;SOLVENTE;0
2017;FEV;CPB;SOLVENTE;0
2017;MAR;CPB;SOLVENTE;0
2017;ABR;CPB;SOLVENTE;0
2017;MAI;CPB;SOLVENTE;0
2017;JUN;CPB;SOLVENTE;0
2017;JUL;CPB;SOLVENTE;0
2017;AGO;CPB;SOLVENTE;0
2017;SET;CPB;SOLVENTE;0
2017;OUT;CPB;SOLVENTE;0
2017;NOV;CPB;SOLVENTE;0
2017;DEZ;CPB;SOLVENTE;0
2017;JAN;NEOVG;SOLVENTE;0
2017;FEV;NEOVG;SOLVENTE;0
2017;MAR;NEOVG;SOLVENTE;0
2017;ABR;NEOVG;SOLVENTE;0
2017;MAI;NEOVG;SOLVENTE;0
2017;JUN;NEOVG;SOLVENTE;0
2017;JUL;NEOVG;SOLVENTE;0
2017;AGO;NEOVG;SOLVENTE;0
2017;SET;NEOVG;SOLVENTE;0
2017;OUT;NEOVG;SOLVENTE;0
2017;NOV;NEOVG;SOLVENTE;0
2017;DEZ;NEOVG;SOLVENTE;0
2017;JAN;NORQUIMA;SOLVENTE;0
2017;FEV;NORQUIMA;SOLVENTE;0
2017;MAR;NORQUIMA;SOLVENTE;0
2017;ABR;NORQUIMA;SOLVENTE;0
2017;MAI;NORQUIMA;SOLVENTE;0
2017;JUN;NORQUIMA;SOLVENTE;2,3
2017;JUL;NORQUIMA;SOLVENTE;0
2017;AGO;NORQUIMA;SOLVENTE;0
2017;SET;NORQUIMA;SOLVENTE;0
2017;OUT;NORQUIMA;SOLVENTE;0
2017;NOV;NORQUIMA;SOLVENTE;0
2017;DEZ;NORQUIMA;SOLVENTE;0
2018;JAN;CAPIXABA;GASOLINA A;0
2018;FEV;CAPIXABA;GASOLINA A;0
2018;MAR;CAPIXABA;GASOLINA A;0
2018;ABR;CAPIXABA;GASOLINA A;0
2018;MAI;CAPIXABA;GASOLINA A;0
2018;JUN;CAPIXABA;GASOLINA A;0
2018;JUL;CAPIXABA;GASOLINA A;0
2018;AGO;CAPIXABA;GASOLINA A;0
2018;SET;CAPIXABA;GASOLINA A;0
2018;OUT;CAPIXABA;GASOLINA A;0
2018;NOV;CAPIXABA;GASOLINA A;0
2018;DEZ;CAPIXABA;GASOLINA A;0
2018;JAN;COPAPE;GASOLINA A;9108,666
2018;FEV;COPAPE;GASOLINA A;3016,169
2018;MAR;COPAPE;GASOLINA A;2096,231
2018;ABR;COPAPE;GASOLINA A;286,25
2018;MAI;COPAPE;GASOLINA A;0
2018;JUN;COPAPE;GASOLINA A;0
2018;JUL;COPAPE;GASOLINA A;4056,055
2018;AGO;COPAPE;GASOLINA A;0
2018;SET;COPAPE;GASOLINA A;5677,182
2018;OUT;COPAPE;GASOLINA A;8152,199
2018;NOV;COPAPE;GASOLINA A;9308,449
2018;DEZ;COPAPE;GASOLINA A;2698,129
2018;JAN;DECAL;GASOLINA A;0
2018;FEV;DECAL;GASOLINA A;0
2018;MAR;DECAL;GASOLINA A;0
2018;ABR;DECAL;GASOLINA A;0
2018;MAI;DECAL;GASOLINA A;0
2018;JUN;DECAL;GASOLINA A;0
2018;JUL;DECAL;GASOLINA A;0
2018;AGO;DECAL;GASOLINA A;0
2018;SET;DECAL;GASOLINA A;0
2018;OUT;DECAL;GASOLINA A;0
2018;NOV;DECAL;GASOLINA A;0
2018;DEZ;DECAL;GASOLINA A;0
2018;JAN;CPB;GASOLINA A;0
2018;FEV;CPB;GASOLINA A;0
2018;MAR;CPB;GASOLINA A;0
2018;ABR;CPB;GASOLINA A;0
2018;MAI;CPB;GASOLINA A;0
2018;JUN;CPB;GASOLINA A;0
2018;JUL;CPB;GASOLINA A;0
2018;AGO;CPB;GASOLINA A;0
2018;SET;CPB;GASOLINA A;0
2018;OUT;CPB;GASOLINA A;0
2018;NOV;CPB;GASOLINA A;0
2018;DEZ;CPB;GASOLINA A;0
2018;JAN;NEOVG;GASOLINA A;0
2018;FEV;NEOVG;GASOLINA A;0
2018;MAR;NEOVG;GASOLINA A;0
2018;ABR;NEOVG;GASOLINA A;0
2018;MAI;NEOVG;GASOLINA A;0
2018;JUN;NEOVG;GASOLINA A;0
2018;JUL;NEOVG;GASOLINA A;0
2018;AGO;NEOVG;GASOLINA A;0
2018;SET;NEOVG;GASOLINA A;0
2018;OUT;NEOVG;GASOLINA A;0
2018;NOV;NEOVG;GASOLINA A;0
2018;DEZ;NEOVG;GASOLINA A;0
2018;JAN;NORQUIMA;GASOLINA A;0
2018;FEV;NORQUIMA;GASOLINA A;0
2018;MAR;NORQUIMA;GASOLINA A;0
2018;ABR;NORQUIMA;GASOLINA A;0
2018;MAI;NORQUIMA;GASOLINA A;0
2018;JUN;NORQUIMA;GASOLINA A;0
2018;JUL;NORQUIMA;GASOLINA A;0
2018;AGO;NORQUIMA;GASOLINA A;0
2018;SET;NORQUIMA;GASOLINA A;0
2018;OUT;NORQUIMA;GASOLINA A;0
2018;NOV;NORQUIMA;GASOLINA A;0
2018;DEZ;NORQUIMA;GASOLINA A;0
2018;JAN;CAPIXABA;ÓLEO DIESEL;0
2018;FEV;CAPIXABA;ÓLEO DIESEL;0
2018;MAR;CAPIXABA;ÓLEO DIESEL;0
2018;ABR;CAPIXABA;ÓLEO DIESEL;0
2018;MAI;CAPIXABA;ÓLEO DIESEL;0
2018;JUN;CAPIXABA;ÓLEO DIESEL;0
2018;JUL;CAPIXABA;ÓLEO DIESEL;0
2018;AGO;CAPIXABA;ÓLEO DIESEL;0
2018;SET;CAPIXABA;ÓLEO DIESEL;0
2018;OUT;CAPIXABA;ÓLEO DIESEL;0
2018;NOV;CAPIXABA;ÓLEO DIESEL;0
2018;DEZ;CAPIXABA;ÓLEO DIESEL;0
2018;JAN;COPAPE;ÓLEO DIESEL;0
2018;FEV;COPAPE;ÓLEO DIESEL;0
2018;MAR;COPAPE;ÓLEO DIESEL;0
2018;ABR;COPAPE;ÓLEO DIESEL;0
2018;MAI;COPAPE;ÓLEO DIESEL;0
2018;JUN;COPAPE;ÓLEO DIESEL;0
2018;JUL;COPAPE;ÓLEO DIESEL;0
2018;AGO;COPAPE;ÓLEO DIESEL;0
2018;SET;COPAPE;ÓLEO DIESEL;0
2018;OUT;COPAPE;ÓLEO DIESEL;0
2018;NOV;COPAPE;ÓLEO DIESEL;0
2018;DEZ;COPAPE;ÓLEO DIESEL;0
2018;JAN;DECAL;ÓLEO DIESEL;0
2018;FEV;DECAL;ÓLEO DIESEL;0
2018;MAR;DECAL;ÓLEO DIESEL;0
2018;ABR;DECAL;ÓLEO DIESEL;0
2018;MAI;DECAL;ÓLEO DIESEL;0
2018;JUN;DECAL;ÓLEO DIESEL;0
2018;JUL;DECAL;ÓLEO DIESEL;0
2018;AGO;DECAL;ÓLEO DIESEL;0
2018;SET;DECAL;ÓLEO DIESEL;0
2018;OUT;DECAL;ÓLEO DIESEL;0
2018;NOV;DECAL;ÓLEO DIESEL;0
2018;DEZ;DECAL;ÓLEO DIESEL;0
2018;JAN;CPB;ÓLEO DIESEL;0
2018;FEV;CPB;ÓLEO DIESEL;0
2018;MAR;CPB;ÓLEO DIESEL;0
2018;ABR;CPB;ÓLEO DIESEL;0
2018;MAI;CPB;ÓLEO DIESEL;0
2018;JUN;CPB;ÓLEO DIESEL;0
2018;JUL;CPB;ÓLEO DIESEL;0
2018;AGO;CPB;ÓLEO DIESEL;0
2018;SET;CPB;ÓLEO DIESEL;0
2018;OUT;CPB;ÓLEO DIESEL;0
2018;NOV;CPB;ÓLEO DIESEL;0
2018;DEZ;CPB;ÓLEO DIESEL;0
2018;JAN;NEOVG;ÓLEO DIESEL;0
2018;FEV;NEOVG;ÓLEO DIESEL;0
2018;MAR;NEOVG;ÓLEO DIESEL;0
2018;ABR;NEOVG;ÓLEO DIESEL;0
2018;MAI;NEOVG;ÓLEO DIESEL;0
2018;JUN;NEOVG;ÓLEO DIESEL;0
2018;JUL;NEOVG;ÓLEO DIESEL;0
2018;AGO;NEOVG;ÓLEO DIESEL;0
2018;SET;NEOVG;ÓLEO DIESEL;0
2018;OUT;NEOVG;ÓLEO DIESEL;0
2018;NOV;NEOVG;ÓLEO DIESEL;0
2018;DEZ;NEOVG;ÓLEO DIESEL;0
2018;JAN;NORQUIMA;ÓLEO DIESEL;0
2018;FEV;NORQUIMA;ÓLEO DIESEL;0
2018;MAR;NORQUIMA;ÓLEO DIESEL;0
2018;ABR;NORQUIMA;ÓLEO DIESEL;0
2018;MAI;NORQUIMA;ÓLEO DIESEL;0
2018;JUN;NORQUIMA;ÓLEO DIESEL;0
2018;JUL;NORQUIMA;ÓLEO DIESEL;0
2018;AGO;NORQUIMA;ÓLEO DIESEL;0
2018;SET;NORQUIMA;ÓLEO DIESEL;0
2018;OUT;NORQUIMA;ÓLEO DIESEL;0
2018;NOV;NORQUIMA;ÓLEO DIESEL;0
2018;DEZ;NORQUIMA;ÓLEO DIESEL;0
2018;JAN;CAPIXABA;SOLVENTE;0
2018;FEV;CAPIXABA;SOLVENTE;0
2018;MAR;CAPIXABA;SOLVENTE;0
2018;ABR;CAPIXABA;SOLVENTE;0
2018;MAI;CAPIXABA;SOLVENTE;0
2018;JUN;CAPIXABA;SOLVENTE;0
2018;JUL;CAPIXABA;SOLVENTE;0
2018;AGO;CAPIXABA;SOLVENTE;0
2018;SET;CAPIXABA;SOLVENTE;0
2018;OUT;CAPIXABA;SOLVENTE;0
2018;NOV;CAPIXABA;SOLVENTE;0
2018;DEZ;CAPIXABA;SOLVENTE;0
2018;JAN;COPAPE;SOLVENTE;0
2018;FEV;COPAPE;SOLVENTE;0
2018;MAR;COPAPE;SOLVENTE;0
2018;ABR;COPAPE;SOLVENTE;0
2018;MAI;COPAPE;SOLVENTE;0
2018;JUN;COPAPE;SOLVENTE;0
2018;JUL;COPAPE;SOLVENTE;0
2018;AGO;COPAPE;SOLVENTE;0
2018;SET;COPAPE;SOLVENTE;0
2018;OUT;COPAPE;SOLVENTE;0
2018;NOV;COPAPE;SOLVENTE;0
2018;DEZ;COPAPE;SOLVENTE;0
2018;JAN;DECAL;SOLVENTE;0
2018;FEV;DECAL;SOLVENTE;0
2018;MAR;DECAL;SOLVENTE;0
2018;ABR;DECAL;SOLVENTE;0
2018;MAI;DECAL;SOLVENTE;0
2018;JUN;DECAL;SOLVENTE;0
2018;JUL;DECAL;SOLVENTE;0
2018;AGO;DECAL;SOLVENTE;0
2018;SET;DECAL;SOLVENTE;0
2018;OUT;DECAL;SOLVENTE;0
2018;NOV;DECAL;SOLVENTE;0
2018;DEZ;DECAL;SOLVENTE;0
2018;JAN;CPB;SOLVENTE;0
2018;FEV;CPB;SOLVENTE;0
2018;MAR;CPB;SOLVENTE;0
2018;ABR;CPB;SOLVENTE;0
2018;MAI;CPB;SOLVENTE;0
2018;JUN;CPB;SOLVENTE;0
2018;JUL;CPB;SOLVENTE;0
2018;AGO;CPB;SOLVENTE;0
2018;SET;CPB;SOLVENTE;0
2018;OUT;CPB;SOLVENTE;0
2018;NOV;CPB;SOLVENTE;0
2018;DEZ;CPB;SOLVENTE;0
2018;JAN;NEOVG;SOLVENTE;0
2018;FEV;NEOVG;SOLVENTE;0
2018;MAR;NEOVG;SOLVENTE;0
2018;ABR;NEOVG;SOLVENTE;0
2018;MAI;NEOVG;SOLVENTE;0
2018;JUN;NEOVG;SOLVENTE;0
2018;JUL;NEOVG;SOLVENTE;0
2018;AGO;NEOVG;SOLVENTE;0
2018;SET;NEOVG;SOLVENTE;0
2018;OUT;NEOVG;SOLVENTE;0
2018;NOV;NEOVG;SOLVENTE;0
2018;DEZ;NEOVG;SOLVENTE;0
2018;JAN;NORQUIMA;SOLVENTE;540,567
2018;FEV;NORQUIMA;SOLVENTE;411,723
2018;MAR;NORQUIMA;SOLVENTE;510,221
2018;ABR;NORQUIMA;SOLVENTE;329,622
2018;MAI;NORQUIMA;SOLVENTE;291,206
2018;JUN;NORQUIMA;SOLVENTE;371,191
2018;JUL;NORQUIMA;SOLVENTE;403,651
2018;AGO;NORQUIMA;SOLVENTE;563,882
2018;SET;NORQUIMA;SOLVENTE;561,036
2018;OUT;NORQUIMA;SOLVENTE;595,548
2018;NOV;NORQUIMA;SOLVENTE;354,64
2018;DEZ;NORQUIMA;SOLVENTE;354,64
2019;JAN;CAPIXABA;GASOLINA A;0
2019;FEV;CAPIXABA;GASOLINA A;0
2019;MAR;CAPIXABA;GASOLINA A;0
2019;ABR;CAPIXABA;GASOLINA A;0
2019;MAI;CAPIXABA;GASOLINA A;0
2019;JUN;CAPIXABA;GASOLINA A;0
2019;JUL;CAPIXABA;GASOLINA A;0
2019;AGO;CAPIXABA;GASOLINA A;0
2019;SET;CAPIXABA;GASOLINA A;0
2019;OUT;CAPIXABA;GASOLINA A;0
2019;NOV;CAPIXABA;GASOLINA A;0
2019;DEZ;CAPIXABA;GASOLINA A;0
2019;JAN;COPAPE;GASOLINA A;6747,998
2019;FEV;COPAPE;GASOLINA A;4807,28
2019;MAR;COPAPE;GASOLINA A;5478,242
2019;ABR;COPAPE;GASOLINA A;5968,175
2019;MAI;COPAPE;GASOLINA A;1694,637
2019;JUN;COPAPE;GASOLINA A;7134,043
2019;JUL;COPAPE;GASOLINA A;9831,267
2019;AGO;COPAPE;GASOLINA A;8461,139
2019;SET;COPAPE;GASOLINA A;8677,692
2019;OUT;COPAPE;GASOLINA A;7674,141
2019;NOV;COPAPE;GASOLINA A;9602,143
2019;DEZ;COPAPE;GASOLINA A;9469,878
2019;JAN;DECAL;GASOLINA A;0
2019;FEV;DECAL;GASOLINA A;0
2019;MAR;DECAL;GASOLINA A;0
2019;ABR;DECAL;GASOLINA A;0
2019;MAI;DECAL;GASOLINA A;0
2019;JUN;DECAL;GASOLINA A;0
2019;JUL;DECAL;GASOLINA A;0
2019;AGO;DECAL;GASOLINA A;0
2019;SET;DECAL;GASOLINA A;0
2019;OUT;DECAL;GASOLINA A;0
2019;NOV;DECAL;GASOLINA A;0
2019;DEZ;DECAL;GASOLINA A;0
2019;JAN;CPB;GASOLINA A;0
2019;FEV;CPB;GASOLINA A;0
2019;MAR;CPB;GASOLINA A;0
2019;ABR;CPB;GASOLINA A;0
2019;MAI;CPB;GASOLINA A;0
2019;JUN;CPB;GASOLINA A;0
2019;JUL;CPB;GASOLINA A;0
2019;AGO;CPB;GASOLINA A;0
2019;SET;CPB;GASOLINA A;0
2019;OUT;CPB;GASOLINA A;0
2019;NOV;CPB;GASOLINA A;0
2019;DEZ;CPB;GASOLINA A;0
2019;JAN;NEOVG;GASOLINA A;0
2019;FEV;NEOVG;GASOLINA A;0
2019;MAR;NEOVG;GASOLINA A;0
2019;ABR;NEOVG;GASOLINA A;0
2019;MAI;NEOVG;GASOLINA A;0
2019;JUN;NEOVG;GASOLINA A;0
2019;JUL;NEOVG;GASOLINA A;0
2019;AGO;NEOVG;GASOLINA A;0
2019;SET;NEOVG;GASOLINA A;0
2019;OUT;NEOVG;GASOLINA A;0
2019;NOV;NEOVG;GASOLINA A;0
2019;DEZ;NEOVG;GASOLINA A;0
2019;JAN;NORQUIMA;GASOLINA A;0
2019;FEV;NORQUIMA;GASOLINA A;0
2019;MAR;NORQUIMA;GASOLINA A;0
2019;ABR;NORQUIMA;GASOLINA A;0
2019;MAI;NORQUIMA;GASOLINA A;0
2019;JUN;NORQUIMA;GASOLINA A;0
2019;JUL;NORQUIMA;GASOLINA A;0
2019;AGO;NORQUIMA;GASOLINA A;0
2019;SET;NORQUIMA;GASOLINA A;0
2019;OUT;NORQUIMA;GASOLINA A;0
2019;NOV;NORQUIMA;GASOLINA A;0
2019;DEZ;NORQUIMA;GASOLINA A;0
2019;JAN;CAPIXABA;ÓLEO DIESEL;0
2019;FEV;CAPIXABA;ÓLEO DIESEL;0
2019;MAR;CAPIXABA;ÓLEO DIESEL;0
2019;ABR;CAPIXABA;ÓLEO DIESEL;0
2019;MAI;CAPIXABA;ÓLEO DIESEL;0
2019;JUN;CAPIXABA;ÓLEO DIESEL;0
2019;JUL;CAPIXABA;ÓLEO DIESEL;0
2019;AGO;CAPIXABA;ÓLEO DIESEL;0
2019;SET;CAPIXABA;ÓLEO DIESEL;0
2019;OUT;CAPIXABA;ÓLEO DIESEL;0
2019;NOV;CAPIXABA;ÓLEO DIESEL;0
2019;DEZ;CAPIXABA;ÓLEO DIESEL;0
2019;JAN;COPAPE;ÓLEO DIESEL;0
2019;FEV;COPAPE;ÓLEO DIESEL;0
2019;MAR;COPAPE;ÓLEO DIESEL;0
2019;ABR;COPAPE;ÓLEO DIESEL;0
2019;MAI;COPAPE;ÓLEO DIESEL;0
2019;JUN;COPAPE;ÓLEO DIESEL;0
2019;JUL;COPAPE;ÓLEO DIESEL;0
2019;AGO;COPAPE;ÓLEO DIESEL;0
2019;SET;COPAPE;ÓLEO DIESEL;0
2019;OUT;COPAPE;ÓLEO DIESEL;0
2019;NOV;COPAPE;ÓLEO DIESEL;0
2019;DEZ;COPAPE;ÓLEO DIESEL;0
2019;JAN;DECAL;ÓLEO DIESEL;0
2019;FEV;DECAL;ÓLEO DIESEL;0
2019;MAR;DECAL;ÓLEO DIESEL;0
2019;ABR;DECAL;ÓLEO DIESEL;0
2019;MAI;DECAL;ÓLEO DIESEL;0
2019;JUN;DECAL;ÓLEO DIESEL;0
2019;JUL;DECAL;ÓLEO DIESEL;0
2019;AGO;DECAL;ÓLEO DIESEL;0
2019;SET;DECAL;ÓLEO DIESEL;0
2019;OUT;DECAL;ÓLEO DIESEL;0
2019;NOV;DECAL;ÓLEO DIESEL;0
2019;DEZ;DECAL;ÓLEO DIESEL;0
2019;JAN;CPB;ÓLEO DIESEL;0
2019;FEV;CPB;ÓLEO DIESEL;0
2019;MAR;CPB;ÓLEO DIESEL;0
2019;ABR;CPB;ÓLEO DIESEL;0
2019;MAI;CPB;ÓLEO DIESEL;0
2019;JUN;CPB;ÓLEO DIESEL;0
2019;JUL;CPB;ÓLEO DIESEL;0
2019;AGO;CPB;ÓLEO DIESEL;0
2019;SET;CPB;ÓLEO DIESEL;0
2019;OUT;CPB;ÓLEO DIESEL;0
2019;NOV;CPB;ÓLEO DIESEL;0
2019;DEZ;CPB;ÓLEO DIESEL;0
2019;JAN;NEOVG;ÓLEO DIESEL;0
2019;FEV;NEOVG;ÓLEO DIESEL;0
2019;MAR;NEOVG;ÓLEO DIESEL;0
2019;ABR;NEOVG;ÓLEO DIESEL;0
2019;MAI;NEOVG;ÓLEO DIESEL;0
2019;JUN;NEOVG;ÓLEO DIESEL;0
2019;JUL;NEOVG;ÓLEO DIESEL;0
2019;AGO;NEOVG;ÓLEO DIESEL;0
2019;SET;NEOVG;ÓLEO DIESEL;0
2019;OUT;NEOVG;ÓLEO DIESEL;0
2019;NOV;NEOVG;ÓLEO DIESEL;0
2019;DEZ;NEOVG;ÓLEO DIESEL;0
2019;JAN;NORQUIMA;ÓLEO DIESEL;0
2019;FEV;NORQUIMA;ÓLEO DIESEL;0
2019;MAR;NORQUIMA;ÓLEO DIESEL;0
2019;ABR;NORQUIMA;ÓLEO DIESEL;0
2019;MAI;NORQUIMA;ÓLEO DIESEL;0
2019;JUN;NORQUIMA;ÓLEO DIESEL;0
2019;JUL;NORQUIMA;ÓLEO DIESEL;0
2019;AGO;NORQUIMA;ÓLEO DIESEL;0
2019;SET;NORQUIMA;ÓLEO DIESEL;0
2019;OUT;NORQUIMA;ÓLEO DIESEL;0
2019;NOV;NORQUIMA;ÓLEO DIESEL;0
2019;DEZ;NORQUIMA;ÓLEO DIESEL;0
2019;JAN;CAPIXABA;SOLVENTE;0
2019;FEV;CAPIXABA;SOLVENTE;0
2019;MAR;CAPIXABA;SOLVENTE;0
2019;ABR;CAPIXABA;SOLVENTE;0
2019;MAI;CAPIXABA;SOLVENTE;0
2019;JUN;CAPIXABA;SOLVENTE;0
2019;JUL;CAPIXABA;SOLVENTE;0
2019;AGO;CAPIXABA;SOLVENTE;0
2019;SET;CAPIXABA;SOLVENTE;0
2019;OUT;CAPIXABA;SOLVENTE;0
2019;NOV;CAPIXABA;SOLVENTE;0
2019;DEZ;CAPIXABA;SOLVENTE;0
2019;JAN;COPAPE;SOLVENTE;0
2019;FEV;COPAPE;SOLVENTE;0
2019;MAR;COPAPE;SOLVENTE;0
2019;ABR;COPAPE;SOLVENTE;0
2019;MAI;COPAPE;SOLVENTE;0
2019;JUN;COPAPE;SOLVENTE;0
2019;JUL;COPAPE;SOLVENTE;0
2019;AGO;COPAPE;SOLVENTE;0
2019;SET;COPAPE;SOLVENTE;0
2019;OUT;COPAPE;SOLVENTE;0
2019;NOV;COPAPE;SOLVENTE;0
2019;DEZ;COPAPE;SOLVENTE;0
2019;JAN;DECAL;SOLVENTE;0
2019;FEV;DECAL;SOLVENTE;0
2019;MAR;DECAL;SOLVENTE;0
2019;ABR;DECAL;SOLVENTE;0
2019;MAI;DECAL;SOLVENTE;0
2019;JUN;DECAL;SOLVENTE;0
2019;JUL;DECAL;SOLVENTE;0
2019;AGO;DECAL;SOLVENTE;0
2019;SET;DECAL;SOLVENTE;0
2019;OUT;DECAL;SOLVENTE;0
2019;NOV;DECAL;SOLVENTE;0
2019;DEZ;DECAL;SOLVENTE;0
2019;JAN;CPB;SOLVENTE;0
2019;FEV;CPB;SOLVENTE;0
2019;MAR;CPB;SOLVENTE;0
2019;ABR;CPB;SOLVENTE;0
2019;MAI;CPB;SOLVENTE;0
2019;JUN;CPB;SOLVENTE;0
2019;JUL;CPB;SOLVENTE;0
2019;AGO;CPB;SOLVENTE;0
2019;SET;CPB;SOLVENTE;0
2019;OUT;CPB;SOLVENTE;0
2019;NOV;CPB;SOLVENTE;0
2019;DEZ;CPB;SOLVENTE;0
2019;JAN;NEOVG;SOLVENTE;0
2019;FEV;NEOVG;SOLVENTE;0
2019;MAR;NEOVG;SOLVENTE;0
2019;ABR;NEOVG;SOLVENTE;0
2019;MAI;NEOVG;SOLVENTE;0
2019;JUN;NEOVG;SOLVENTE;0
2019;JUL;NEOVG;SOLVENTE;0
2019;AGO;NEOVG;SOLVENTE;0
2019;SET;NEOVG;SOLVENTE;0
2019;OUT;NEOVG;SOLVENTE;0
2019;NOV;NEOVG;SOLVENTE;0
2019;DEZ;NEOVG;SOLVENTE;0
2019;JAN;NORQUIMA;SOLVENTE;413,334
2019;FEV;NORQUIMA;SOLVENTE;490,427
2019;MAR;NORQUIMA;SOLVENTE;373,38
2019;ABR;NORQUIMA;SOLVENTE;400,795
2019;MAI;NORQUIMA;SOLVENTE;497,724
2019;JUN;NORQUIMA;SOLVENTE;435,705
2019;JUL;NORQUIMA;SOLVENTE;501,9
2019;AGO;NORQUIMA;SOLVENTE;504,664
2019;SET;NORQUIMA;SOLVENTE;511,906
2019;OUT;NORQUIMA;SOLVENTE;430,217
2019;NOV;NORQUIMA;SOLVENTE;333,337
2019;DEZ;NORQUIMA;SOLVENTE;243,618
2020;JAN;CAPIXABA;GASOLINA A;0
2020;FEV;CAPIXABA;GASOLINA A;0
2020;MAR;CAPIXABA;GASOLINA A;0
2020;ABR;CAPIXABA;GASOLINA A;0
2020;MAI;CAPIXABA;GASOLINA A;0
2020;JUN;CAPIXABA;GASOLINA A;0
2020;JUL;CAPIXABA;GASOLINA A;0
2020;AGO;CAPIXABA;GASOLINA A;0
2020;SET;CAPIXABA;GASOLINA A;0
2020;OUT;CAPIXABA;GASOLINA A;0
2020;NOV;CAPIXABA;GASOLINA A;0
2020;DEZ;CAPIXABA;GASOLINA A;0
2020;JAN;COPAPE;GASOLINA A;8155,793
2020;FEV;COPAPE;GASOLINA A;9258,867
2020;MAR;COPAPE;GASOLINA A;8513,327
2020;ABR;COPAPE;GASOLINA A;5143,262
2020;MAI;COPAPE;GASOLINA A;4050,461
2020;JUN;COPAPE;GASOLINA A;635,649
2020;JUL;COPAPE;GASOLINA A;10747,296
2020;AGO;COPAPE;GASOLINA A;24081,892
2020;SET;COPAPE;GASOLINA A;44644,663
2020;OUT;COPAPE;GASOLINA A;72442,15
2020;NOV;COPAPE;GASOLINA A;108431,252
2020;DEZ;COPAPE;GASOLINA A;146348,3
2020;JAN;DECAL;GASOLINA A;0
2020;FEV;DECAL;GASOLINA A;0
2020;MAR;DECAL;GASOLINA A;0
2020;ABR;DECAL;GASOLINA A;0
2020;MAI;DECAL;GASOLINA A;0
2020;JUN;DECAL;GASOLINA A;0
2020;JUL;DECAL;GASOLINA A;0
2020;AGO;DECAL;GASOLINA A;0
2020;SET;DECAL;GASOLINA A;0
2020;OUT;DECAL;GASOLINA A;0
2020;NOV;DECAL;GASOLINA A;0
2020;DEZ;DECAL;GASOLINA A;0
2020;JAN;CPB;GASOLINA A;0
2020;FEV;CPB;GASOLINA A;0
2020;MAR;CPB;GASOLINA A;0
2020;ABR;CPB;GASOLINA A;0
2020;MAI;CPB;GASOLINA A;0
2020;JUN;CPB;GASOLINA A;0
2020;JUL;CPB;GASOLINA A;0
2020;AGO;CPB;GASOLINA A;0
2020;SET;CPB;GASOLINA A;0
2020;OUT;CPB;GASOLINA A;0
2020;NOV;CPB;GASOLINA A;0
2020;DEZ;CPB;GASOLINA A;0
2020;JAN;NEOVG;GASOLINA A;0
2020;FEV;NEOVG;GASOLINA A;0
2020;MAR;NEOVG;GASOLINA A;0
2020;ABR;NEOVG;GASOLINA A;0
2020;MAI;NEOVG;GASOLINA A;0
2020;JUN;NEOVG;GASOLINA A;0
2020;JUL;NEOVG;GASOLINA A;0
2020;AGO;NEOVG;GASOLINA A;0
2020;SET;NEOVG;GASOLINA A;0
2020;OUT;NEOVG;GASOLINA A;0
2020;NOV;NEOVG;GASOLINA A;0
2020;DEZ;NEOVG;GASOLINA A;0
2020;JAN;NORQUIMA;GASOLINA A;0
2020;FEV;NORQUIMA;GASOLINA A;0
2020;MAR;NORQUIMA;GASOLINA A;0
2020;ABR;NORQUIMA;GASOLINA A;0
2020;MAI;NORQUIMA;GASOLINA A;0
2020;JUN;NORQUIMA;GASOLINA A;0
2020;JUL;NORQUIMA;GASOLINA A;0
2020;AGO;NORQUIMA;GASOLINA A;0
2020;SET;NORQUIMA;GASOLINA A;0
2020;OUT;NORQUIMA;GASOLINA A;0
2020;NOV;NORQUIMA;GASOLINA A;0
2020;DEZ;NORQUIMA;GASOLINA A;0
2020;JAN;CAPIXABA;ÓLEO DIESEL;0
2020;FEV;CAPIXABA;ÓLEO DIESEL;0
2020;MAR;CAPIXABA;ÓLEO DIESEL;0
